ISIN,Name,Sector,Country
US70432V1026,Paycom Software Inc,57201020,US
US70450Y1038,PayPal Holdings Inc,57201030,US
US7045492037,Peabody Energy Corp,50101010,US
US7081601061,nan,,
US7127041058,People's United Financial Inc,55101010,US
US7132911022,Pepco Holdings LLC,59101010,US
US7134091005,Pepsi Bottling Group Inc,54101030,US
US71343P2002,Pepsiamericas Inc (Pre-Merger),54101030,US
US7134481081,PepsiCo Inc,54101030,US
US7140461093,PerkinElmer Inc,56101010,US
US7164951060,Petrohawk Energy Corp,50102020,US
US7167681060,PetSmart LLC,53403090,US
US7169331060,Pharmacyclics LLC,56202010,US
US7170811035,Pfizer Inc,56201040,US
US7171241018,Pharmaceutical Product Development LLC,56202010,US
US7171402065,Pharmstandard AO,56201040,RU
US71715N1063,Gilead Pharmasset LLC,56202010,US
US7172651025,Freeport-Mcmoran Corp,51201050,US
US7175281036,Philadelphia Consolidated Holding Corp,55301020,US
US7181721090,Philip Morris International Inc,54102030,US
US7185461040,Phillips 66,50102030,US
RU000A0JRKT8,PhosAgro PAO,51101020,RU
US7223041028,Pinduoduo Inc,57201030,CN
US7234841010,Pinnacle West Capital Corp,59101010,US
US72352L1061,Pinterest Inc,57201030,US
US7237871071,Pioneer Natural Resources Co,50102020,US
US7244791007,Pitney Bowes Inc,57105010,US
US7265051000,Plains Exploration & Production Co,50102020,US
US72651A2078,Plains GP Holdings LP,50103030,US
US7292511083,Plum Creek Timber Company Inc,60102040,US
US7310681025,Polaris Inc,53205020,US
US7401891053,Precision Castparts Corp,52101010,US
US74144T1088,T. Rowe Price Group Inc,55102020,US
US74153Q1022,Pride International LLC,50103010,US
US74251V1026,Principal Financial Group Inc,55301030,US
US7427181091,Procter & Gamble Co,54201020,US
US7432631056,Progress Energy Inc,59104010,US
US7433151039,Progressive Corp,55301020,US
US74340W1036,Prologis Inc,60102020,US
US7434101025,Prologis Inc,60102020,US
US7443201022,Prudential Financial Inc,55301030,US
US7445731067,Public Service Enterprise Group Inc,59101010,US
US74460D1090,Public Storage,60102040,US
US7458671010,Pultegroup Inc,53203010,US
US74587V1070,Puma Biotechnology Inc,56202010,US
US7472771010,Qlogic LLC,57106010,US
US74733V1008,QEP Resources Inc,50102010,US
US74734M1099,Qihoo 360 Technology Co Ltd,57201010,CN
US74736K1016,Qorvo Inc,57101020,US
US7475251036,Qualcomm Inc,57101010,US
US74762E1029,Quanta Services Inc,52201020,US
US7477981069,Qudian Inc,57301010,CN
US74834L1008,Quest Diagnostics Inc,56102010,US
US7483561020,Dominion Energy Questar Corp,59102010,US
US74837R1041,Quicksilver Resources Inc,50102020,US
US74906P1049,Qunar Cayman Islands Ltd,57201030,CN
US7491211097,Qwest Communications International Inc,58401010,US
US74915M1009,Qurate Retail Inc,53402010,US
US7496851038,RPM International Inc,51101010,US
US74979E1010,RS Legacy Corp,53403050,US
US7500861007,Rackspace Technology Global Inc,57201010,US
US7502361014,Radian Group Inc,55301020,US
US7510281014,TreeHouse Private Brands Inc,54102020,US
US7512121010,Ralph Lauren Corp,53202020,US
US75281A1097,Range Resources Corp,50102020,US
US7547301090,Raymond James Financial Inc,55102010,US
US7549071030,Rayonier Inc,60102040,US
US7551115071,Raytheon Co,52101010,US
US75605E1001,Realogy Group LLC,60101010,US
US75605Y1064,Realogy Holdings Corp,60101020,US
US7561091049,Realty Income Corp,60102020,US
US75621K1060,Reckson Associates Realty Corp,60101010,US
US7565771026,Red Hat Inc,57201020,US
US7588491032,Regency Centers Corp,60102020,US
US75886F1075,Regeneron Pharmaceuticals Inc,56202010,US
US7591EP1005,Regions Financial Corp,55101010,US
US7593516047,Reinsurance Group of America Inc,55301050,US
US7607591002,Republic Services Inc,52203010,US
US7611521078,Resmed Inc,56101010,US
US7617131062,Reynolds American Inc,54102030,US
US76680R2067,RingCentral Inc,57201020,US
US7677548726,Rite Aid Corp,54301010,US
US7703231032,Robert Half International Inc,52203030,US
US7739031091,Rockwell Automation Inc,52102030,US
US7743411016,Rockwell Collins Inc,52101010,US
US7753711073,Rohm and Haas Co,51101010,US
US77543R1023,Roku Inc,53302030,US
US7757111049,Rollins Inc,52203040,US
US7766961061,Roper Technologies Inc,57201020,US
US7782961038,Ross Stores Inc,53403040,US
US78409V1044,S&P Global Inc,52203070,US
US78410G1040,SBA Communications Corp,60102040,US
US7841171033,SEI Investments Co,55102020,US
US78440X1019,nan,,
US78467J1007,SS&C Technologies Holdings Inc,57201020,US
US78469X1072,SPX FLOW Inc,52102010,US
US78486Q1013,SVB Financial Group,55101010,US
US78532P1075,Sabine Oil & Gas Corp,50102020,US
US78573M1045,Sabre Corp,57201020,US
US7859051002,Sabre Holdings Corp,57201020,US
US7864291007,Safeco Corp,55301020,US
US7865142084,Safeway Inc,54301020,US
US7901481009,St. Joe Co,60101010,US
US7908491035,St Jude Medical Inc,56101020,US
US79466L3024,Salesforce.Com Inc,57201010,US
US7954351067,Salix Pharmaceuticals Ltd,56201040,US
US80004C1018,Sandisk LLC,57106010,US
US80007P3073,SandRidge Energy Inc,50102020,US
US8010561020,Sanmina Corp,57101010,US
US8036071004,Sarepta Therapeutics Inc,56202010,US
US80589M1027,SCANA Corp,59101010,US
US8064071025,Henry Schein Inc,56101020,US
US8066051017,Schering-Plough Corporation USA,56201040,US
US8085131055,Charles Schwab Corp,55102010,US
US8110544025,E. W. Scripps Co,53302020,US
US8110651010,Scripps Networks Interactive Inc,53302020,US
US81211K1007,Sealed Air Corp,51302010,US
US8123501061,Sears Holdings Corp,53402010,US
US8125781026,nan,,
US8168511090,Sempra Energy,59104010,US
US81760N1090,Servicemaster Co LLC,52203040,US
US81762P1021,ServiceNow Inc,57201020,US
US8243481061,Sherwin-Williams Co,51101010,US
US8265521018,Sigma-Aldrich Corp,51101030,US
US82669G1040,Signature Bank,55101010,US
US8288061091,Simon Property Group Inc,60102020,US
US82968B1035,Sirius XM Holdings Inc,53302020,US
US82981J1097,Site Centers Corp,60102020,US
US83088M1027,Skyworks Solutions Inc,57101010,US
US8318652091,A. O. Smith Corp,52102030,US
US8321101003,Smith International Inc,50103020,US
US8326964058,J M Smucker Co,54102020,US
US8327271016,nan,,
US8330341012,Snap-On Inc,52102010,US
US83304A1060,Snap Inc,57201020,US
US8341821077,Solectron Corp,52102030,US
US8425871071,Southern Co,59101010,US
US84265V1052,Southern Copper Corp,51201050,US
US8447411088,Southwest Airlines Co,52406010,US
US8454671095,Southwestern Energy Co,50102020,US
US8459051087,Santander Holdings USA Inc,55101010,US
US8475601097,Spectra Energy LLC,50103030,US
US84790A1051,Spectrum Brands Holdings Inc,53204030,US
US8485741099,Spirit AeroSystems Holdings Inc,52101010,US
US8486371045,Splunk Inc,57201020,US
US85207U1051,Sprint Corp,58401020,US
US8522341036,Square Inc,52203040,US
US8545021011,Stanley Black & Decker Inc,52102010,US
US8550301027,Staples Inc,53403090,US
US8552441094,Starbucks Corp,53301020,US
US85590A4013,Starwood Hotels & Resorts Worldwide LLC,53301020,US
US8574771031,State Street Corp,55102020,US
US8576891035,Station Casinos LLC,53301030,US
US8581191009,Steel Dynamics Inc,51201020,US
US8589121081,Stericycle Inc,52203010,US
US8636671013,Stryker Corp,56101020,US
US8666741041,Sun Communities Inc,60102030,US
US8668102036,Oracle America Inc,57201020,US
US86732Y1091,Sunedison Inc,50201010,US
US86764P1093,ETC Sunoco Holdings LLC,50102030,US
US8676523074,SunPower Corp,50201010,US
US8676524064,SunPower Corp,50201010,US
US8679141031,SunTrust Banks Inc,55101010,US
US8681571084,nan,,
US8685363017,Supervalu Inc,54301020,US
US6687711084,NortonLifeLock Inc,57201020,US
US8715081076,Symbol Technologies LLC,57106010,US
US8716071076,Synopsys Inc,57201020,US
US87161C5013,Synovus Financial Corp,55101010,US
US87162M4096,Synthes Inc,56101020,US
US87165B1035,Synchrony Financial,55101030,US
US8718291078,Sysco Corp,54301020,US
US8722751026,TCF Financial Corp (Pre Merger),55101010,US
US87235A1016,TD Bank US Holding Co,55101010,US
US87236Y1082,TD Ameritrade Holding Corp,55102010,US
US8723751009,TECO Energy Inc,59101010,US
US87240R1077,TFS Financial Corp,55101010,US
US8725401090,TJX Companies Inc,53402020,US
US8725901040,T-Mobile US Inc,58401020,US
RU000A0B6NK6,Trubnaya Metallurgicheskaya Kompaniya PAO,51201020,RU
US87264S1069,ZF TRW Automotive Holdings Corp,53101020,US
US8731681081,Energy Future Holdings Corp,50201010,US
US87336U1051,Tableau Software LLC,57201020,US
US8740541094,Take-Two Interactive Software Inc,53205010,US
US8740801043,TAL Education Group,63101010,CN
US8760301072,Tapestry Inc,53403040,US
US87612E1064,Target Corp,53402020,US
US87612G1013,Targa Resources Corp,50103030,US
US87901J1051,Tegna Inc,53302020,US
ARP9028N1016,Telecom Argentina SA,58401010,AR
US8793601050,Teledyne Technologies Inc,57104010,US
US8793691069,Teleflex Inc,56101020,US
US8794338298,Telephone and Data Systems Inc,58401020,US
US8794338603,Telephone and Data Systems Inc,58401020,US
US8796641004,Tellabs Inc,57102010,US
US8798681073,Temple-Inland LLC,51302010,US
US88033G4073,Tenet Healthcare Corp,56102010,US
US88034P1093,Tencent Music Entertainment Group,57201030,CN
US88076W1036,Teradata Corp,57201010,US
US8807701029,Teradyne Inc,57101020,US
US8807791038,Terex Corp,52102020,US
US8815691071,TESARO Inc,56202010,US
US88160R1014,Tesla Inc,53101010,US
IL0006290147,Teva Pharmaceutical Industries Ltd,56201040,IL
US8825081040,Texas Instruments Inc,57101010,US
US8832031012,Textron Inc,52101010,US
US8835561023,Thermo Fisher Scientific Inc,56101010,US
US88579Y1010,3M Co,54401010,US
US8865471085,Tiffany & Co,53403040,US
US8873173038,Time Warner Inc,53302030,US
US8894781033,Toll Brothers Inc,53203010,US
US37959E1029,Globe Life Inc,55301030,US
US8918941076,Towers Watson & Co,52203030,US
US8919061098,Total System Services Inc,57201010,US
US8923561067,Tractor Supply Co,53403090,US
US8928931083,Trane Inc,52102030,US
US8935211040,Transatlantic Holdings Inc (OLD),55301050,US
US8936411003,TransDigm Group Inc,52101010,US
US8938702045,Transportadora de Gas del Sur SA,50102010,AR
US89400J1079,TransUnion,52203070,US
US89417E1091,Travelers Companies Inc,55301020,US
US89579K1097,Triad Hospitals LLC,56102010,US
US8960471071,Tribune Media Co,53302020,US
US8962391004,Trimble Inc,57201020,US
US89677Q1076,Trip.com Group Ltd,53301040,CN
US8969452015,Tripadvisor Inc,53301040,US
US89832Q1094,Truist Financial Corp,55101010,US
US90130A3095,Tfcf Corp,53302030,US
US90130A4085,Tfcf Corp,53302030,US
US90138F1021,Twilio Inc,57201020,US
US90184L1026,Twitter Inc,57201030,US
US9022521051,Tyler Technologies Inc,57201020,US
US9024941034,Tyson Foods Inc,54102020,US
US9026531049,UDR Inc,60102030,US
US9026811052,UGI Corp,59102010,US
US9029111062,UST LLC (Delaware),54102030,US
US9029733048,U.S. Bancorp,55101010,US
US9032361076,URS Corp,52201020,US
US90353T1007,Uber Technologies Inc,57201030,US
US90384S3031,Ulta Beauty Inc,53403090,US
US9043111072,Under Armour Inc,53202020,US
US9043112062,Under Armour Inc,53202020,US
US9078181081,Union Pacific Corp,52405030,US
US9089061009,MUFG Americas Holdings Corp,55101010,US
US9092143067,Unisys Corp,57201010,US
US9100471096,United Airlines Holdings Inc,52406010,US
US9113121068,United Parcel Service Inc,52405010,US
US9113631090,United Rentals Inc,52203040,US
US9129091081,United States Steel Corp,51201020,US
US75513E1010,Raytheon Technologies Corp,52101010,US
US91307C1027,United Therapeutics Corp,56202010,US
US91324P1021,UnitedHealth Group Inc,56102020,US
US91325V1089,Uniti Group Inc,60102040,US
US9139031002,Universal Health Services Inc,56102010,US
US9149061023,Univision Communications Inc,53302020,US
US91529Y1064,Unum Group,55301030,US
US9170471026,Urban Outfitters Inc,53403040,US
US9181941017,VCA Inc,56102010,US
US9182041080,VF Corp,53202020,US
US91879Q1094,Vail Resorts Inc,53301040,US
US91913Y1001,Valero Energy Corp,50102030,US
US9203551042,Valspar Corp,51101010,US
US92220P1057,Varian Medical Systems Inc,56101010,US
US9224751084,Veeva Systems Inc,56101010,US
US92276F1003,Ventas Inc,60102040,US
US92339V1008,nan,,
US92342Y1091,Verifone Systems Inc,57201010,US
US92343E1029,Verisign Inc,57201010,US
US92343V1044,Verizon Communications Inc,58401010,US
US92345Y1064,Verisk Analytics Inc,57201010,US
US92532F1003,Vertex Pharmaceuticals Inc,56202010,US
US92553P2011,Viacom Inc,53302030,US
US9255501051,Viavi Solutions Inc,57102010,US
US92556H2067,ViacomCBS Inc,53302020,US
US9256521090,VICI Properties Inc,60102040,US
US92763W1036,Vipshop Holdings Ltd,57201030,CN
US92769L1017,Virgin Media Inc (PRE-MERGER),53302020,US
US92826C8394,Visa Inc,57201030,US
US92840M1027,Vistra Corp,59101010,US
US9285634021,VMware Inc,57201010,US
US9290421091,Vornado Realty Trust,60102020,US
US9290891004,Voya Financial Inc,55102020,US
US9291601097,Vulcan Materials Co,51202010,US
US92927K1025,WABCO Holdings Inc,52102020,CH
US92936U1097,WP Carey Inc,60102020,US
US92939U1060,WEC Energy Group Inc,59101010,US
US9297401088,Westinghouse Air Brake Technologies Corp,52102020,US
US9299031024,Wachovia Corp,55101010,US
US9311421039,Walmart Inc,54301020,US
US9314271084,Walgreens Boots Alliance Inc,54301010,US
US93317Q1058,New Wei Inc,55101050,US
US9393221034,WMI Holdings Corp,55301050,US
US94106L1098,Waste Management Inc,52203010,US
US9418481035,Waters Corp,56101010,US
US94419L1017,Wayfair Inc,53402010,US
US9485961018,Weibo Corp,53302010,CN
US9490901041,Welbilt Inc,52102010,US
US94946T1060,WellCare Health Plans Inc(Pre-Merger),56102020,US
US9497461015,Wells Fargo & Co,55101010,US
US95040Q1040,Welltower Inc,60102040,US
US9505901093,Wendy's International LLC,53301020,US
US9553061055,West Pharmaceutical Services Inc,56101020,US
US9581021055,Western Digital Corp,57106010,US
US9598021098,Western Union Co,52203040,US
US9604131022,Westlake Chemical Corp,51101010,US
US96145D1054,Westrock Co,51302020,US
US9621661043,Weyerhaeuser Co,60102040,US
US9633201069,Whirlpool Corp,53204030,US
US9662441057,Danone US Inc,54102020,US
US9663874090,nan,,
US9668371068,Whole Foods Market Inc,54301020,US
US9694571004,Williams Companies Inc,50103030,US
US9699041011,Williams-Sonoma Inc,53403030,US
US97263M1099,Vimm-Bill'-Dann Produkty Pitaniya OOO,54102020,RU
US98138H1014,Workday Inc,57201020,US
US9815581098,Worldpay Inc,52203040,US
US9825261053,WM Wrigley Jr Co,54102020,US
US9830241009,Wyeth LLC,56201040,US
US98310W1080,nan,,
US9831341071,Wynn Resorts Ltd,53301030,US
US9837591018,XM Satellite Radio Holdings Inc,53302020,US
US9837931008,XPO Logistics Inc,52405030,US
US98385X1063,XTO Energy Inc,50102020,US
US98387E2054,X5 Retail Group NV,54301020,RU
US98389B1008,Xcel Energy Inc,59101010,US
US9839191015,Xilinx Inc,57101010,US
US9841216081,nan,,
US98419M1009,Xylem Inc,52102010,US
US98421M1062,Xerox Holdings Corp,57105010,US
ARP9897X1319,YPF SA,50102030,AR
US98426T1060,nan,,
US98742U1007,Youku Tudou Inc,57201030,CN
US9884981013,Yum! Brands Inc,53301020,US
US98850P1093,Yum China Holdings Inc,53301020,CN
US98919V1052,Zayo Group Holdings Inc,58401010,US
US9892071054,Zebra Technologies Corp,57104010,US
US98954M1018,Zillow Group Inc,60101020,US
US98954M2008,Zillow Group Inc,60101020,US
US98956P1021,Zimmer Biomet Holdings Inc,56101020,US
US9897011071,Zions Bancorporation NA,55101010,US
US98978V1035,Zoetis Inc,56201040,US
US98980A1051,ZTO Express (Cayman) Inc,52405010,CN
VGG1890L1076,Capri Holdings Ltd,53403040,GB
ZAE000004875,Nedbank Group Ltd,55101010,ZA
ZAE000005443,Pick N Pay Stores Ltd,54301020,ZA
ZAE000006284,Sappi Ltd,51301020,ZA
ZAE000006896,Sasol Ltd,51101090,ZA
ZAE000011953,Netcare Ltd,56102010,ZA
ZAE000012084,Shoprite Holdings Ltd,54301020,ZA
ZAE000013017,PSG Group Ltd,55102020,ZA
ZAE000013181,Anglo American Platinum Ltd,51201010,ZA
ZAE000015228,Harmony Gold Mining Company Ltd,51201060,ZA
ZAE000015889,Naspers Ltd,57201030,ZA
ZAE000018123,Gold Fields Ltd,51201060,ZA
ZAE000018230,Alexander Forbes Ltd,55301010,ZA
ZAE000022331,Discovery Ltd,55301030,ZA
ZAE000022752,Ellerine Holdings Ltd,53403030,ZA
ZAE000024501,Rmb Holdings Ltd,55101010,ZA
ZAE000026480,Remgro Ltd,55601010,ZA
ZAE000026639,Barloworld Ltd,52406020,ZA
ZAE000028296,Truworths International Ltd,53403040,ZA
ZAE000030771,JD Group Ltd,53403010,ZA
ZAE000030912,Northam Platinum Ltd,51201010,ZA
ZAE000035861,Capitec Bank Holdings Ltd,55101010,ZA
ZAE000042164,MTN Group Ltd,58401020,ZA
ZAE000043485,AngloGold Ashanti Ltd,51201060,ZA
ZAE000044897,Telkom SA SOC Ltd,58401010,ZA
ZAE000047353,Coronation Fund Managers Ltd,55102020,ZA
ZAE000049433,Avi Ltd,54102020,ZA
ZAE000054045,African Rainbow Minerals Ltd,51201050,ZA
ZAE000057360,Liberty Group Ltd,55301010,ZA
ZAE000057428,Reunert Ltd,52102030,ZA
ZAE000058236,Lewis Group Ltd,53403030,ZA
ZAE000058517,SPAR Group Ltd,54301020,ZA
ZAE000063251,Consol Ltd,51302010,ZA
ZAE000063863,Woolworths Holdings Ltd,53402010,ZA
ZAE000066304,FirstRand Ltd,55101010,ZA
ZAE000066692,Aspen Pharmacare Holdings Ltd,56201040,ZA
ZAE000067211,Imperial Logistics Ltd,52405010,ZA
ZAE000068649,Edgars Consolidated Stores Ltd,53403040,ZA
ZAE000070660,Sanlam Ltd,55301030,ZA
ZAE000071080,Tiger Brands Ltd,54102020,ZA
ZAE000071676,Nampak Ltd,51302010,ZA
ZAE000072328,Grindrod Ltd,52405010,ZA
ZAE000073441,Murray & Roberts Holdings Ltd,52201020,ZA
ZAE000074142,Mediclinic International (RF) Pty Ltd,56102010,ZA
ZAE000081949,Investec Ltd,55102030,ZA
ZAE000083648,Impala Platinum Holdings Ltd,51201010,ZA
ZAE000084992,Exxaro Resources Ltd,50101010,ZA
ZAE000085346,Kumba Iron Ore Ltd,51201020,ZA
ZAE000096541,Tongaat Hulett Ltd,54102020,ZA
ZAE000097416,Fountainhead Property Trust Management Ltd,55102020,ZA
ZAE000109815,Standard Bank Group Ltd,55101010,ZA
ZAE000111829,Aveng Ltd,52201020,ZA
ZAE000117321,Bidvest Group Ltd,52202010,ZA
